date,agent_id,calls,aht,fcr,occupancy,adherence,csat
2026-04-09,A059,60,345.3,0.742,0.839,0.813,3.43
2026-06-21,A059,59,472.6,0.668,0.768,0.98,4.59
2026-06-08,A059,42,322.4,0.914,0.641,0.966,4.09
2026-03-05,A059,51,322.4,0.807,0.818,0.903,3.28
2026-06-11,A059,51,379.1,0.803,0.69,0.811,3.22
2026-03-14,A059,49,241.0,0.81,0.882,0.951,3.83
2026-05-21,A059,20,356.4,0.72,0.807,0.822,3.66
2026-04-30,A059,45,414.0,0.65,0.744,0.946,4.26
2026-06-19,A059,55,644.9,0.816,0.624,0.904,4.38
2026-05-07,A059,60,344.2,0.801,0.673,0.944,3.67
2026-02-07,A059,56,211.7,0.825,0.938,0.969,4.71
2026-04-21,A059,21,418.1,0.59,0.844,0.805,4.58
2026-02-03,A059,35,195.9,0.612,0.743,0.855,3.32
2026-05-10,A059,31,224.6,0.69,0.868,0.948,4.27
2026-07-22,A059,43,397.4,0.607,0.748,0.967,3.28
2026-07-10,A059,18,450.2,0.583,0.715,0.956,4.59
2026-07-05,A059,56,331.7,0.844,0.69,0.984,4.47
2026-03-24,A059,26,318.7,0.862,0.655,0.847,4.37
2026-07-21,A059,27,487.6,0.601,0.709,0.982,4.67
2026-05-09,A059,28,319.9,0.809,0.603,0.835,3.62
2026-06-13,A059,40,360.0,0.863,0.908,0.901,3.95
2026-03-22,A060,50,451.8,0.62,0.817,0.867,3.66
2026-04-03,A060,24,188.3,0.885,0.633,0.825,4.19
2026-07-11,A060,24,365.6,0.734,0.637,0.903,4.53
2026-06-29,A060,52,693.5,0.568,0.603,0.962,3.64
2026-05-26,A060,23,379.1,0.889,0.937,0.833,4.57
2026-07-07,A060,46,417.6,0.743,0.766,0.885,4.63
2026-04-05,A060,28,550.7,0.663,0.831,0.834,3.51
2026-04-22,A060,40,310.2,0.888,0.726,0.886,3.22
2026-03-25,A060,32,526.1,0.665,0.872,0.932,3.59
2026-07-09,A060,46,613.2,0.828,0.73,0.824,4.48
2026-03-13,A060,28,475.5,0.701,0.873,0.853,3.25
2026-03-10,A060,18,622.5,0.719,0.942,0.967,3.83
2026-01-30,A060,38,537.0,0.554,0.797,0.931,3.22
2026-03-09,A060,18,315.5,0.602,0.66,0.863,3.76
2026-02-25,A060,26,343.6,0.899,0.714,0.959,4.75
2026-02-10,A060,31,696.8,0.668,0.935,0.965,4.72
2026-04-12,A060,52,676.6,0.812,0.803,0.939,4.15
2026-03-07,A060,39,645.8,0.642,0.857,0.806,4.73
2026-02-11,A060,29,700.8,0.715,0.924,0.822,4.38
2026-06-15,A060,19,623.5,0.854,0.626,0.946,4.24
2026-05-01,A060,21,611.4,0.615,0.612,0.84,3.5
2026-01-28,A060,15,234.6,0.684,0.715,0.843,3.7
2026-03-04,A060,23,614.0,0.707,0.628,0.802,3.61
2026-04-09,A060,54,229.0,0.6,0.721,0.949,4.38
2026-04-25,A060,34,490.1,0.866,0.602,0.86,4.52
2026-03-27,A060,29,387.0,0.689,0.692,0.818,4.21
2026-02-24,A060,36,636.1,0.76,0.834,0.845,3.66
2026-06-21,A060,52,326.0,0.884,0.73,0.881,3.76
2026-06-08,A060,42,665.7,0.713,0.666,0.859,3.57
2026-02-13,A060,46,708.8,0.625,0.655,0.813,3.98
2026-07-15,A060,15,234.5,0.803,0.817,0.984,4.33
2026-06-11,A060,26,593.5,0.617,0.685,0.813,4.55
2026-03-14,A060,29,639.7,0.625,0.937,0.931,3.53
2026-05-21,A060,47,540.0,0.62,0.95,0.933,3.87
2026-04-30,A060,35,515.1,0.839,0.845,0.907,3.66
2026-06-19,A060,24,515.6,0.822,0.809,0.964,4.04
2026-04-21,A060,52,712.4,0.664,0.807,0.869,3.82
2026-03-11,A060,24,348.0,0.855,0.799,0.958,3.27
2026-02-03,A060,19,342.0,0.559,0.738,0.934,3.24
2026-05-10,A060,43,345.7,0.841,0.781,0.884,4.08
2026-07-22,A060,19,319.1,0.609,0.907,0.824,4.23
2026-02-26,A060,20,685.2,0.799,0.757,0.848,4.75
2026-07-05,A060,30,196.8,0.56,0.738,0.93,3.29
2026-02-18,A060,28,232.1,0.629,0.813,0.961,4.46
2026-05-24,A060,18,380.5,0.678,0.869,0.886,4.76
2026-05-16,A060,48,218.4,0.82,0.802,0.902,4.75
2026-07-21,A060,59,481.7,0.848,0.837,0.817,4.57
2026-05-09,A060,56,596.9,0.795,0.7,0.933,4.74
2026-06-13,A060,17,361.7,0.904,0.716,0.96,3.36
2026-03-31,A060,38,463.4,0.787,0.674,0.93,3.57
2026-03-22,A061,31,438.2,0.857,0.886,0.843,3.96
2026-04-03,A061,42,184.2,0.734,0.887,0.844,3.87
2026-05-26,A061,54,193.0,0.882,0.658,0.865,3.28
2026-07-07,A061,34,447.3,0.864,0.777,0.962,3.26
2026-05-27,A061,28,357.0,0.725,0.857,0.944,3.68
2026-01-26,A061,50,682.0,0.864,0.66,0.947,3.8
2026-04-22,A061,31,373.9,0.907,0.607,0.893,3.8
2026-07-09,A061,56,608.6,0.661,0.774,0.813,4.41
2026-03-13,A061,19,232.9,0.906,0.639,0.981,3.85
2026-01-30,A061,54,217.9,0.652,0.808,0.968,4.57
2026-02-09,A061,44,678.1,0.652,0.656,0.886,3.74
2026-03-09,A061,46,432.6,0.75,0.899,0.824,3.91
2026-02-25,A061,45,397.3,0.889,0.878,0.891,4.14
2026-04-12,A061,15,468.5,0.865,0.634,0.821,4.57
2026-03-07,A061,50,481.8,0.656,0.659,0.832,4.55
2026-02-11,A061,34,427.5,0.913,0.776,0.896,4.62
2026-06-15,A061,25,575.5,0.595,0.837,0.86,4.48
2026-05-01,A061,24,372.3,0.895,0.634,0.831,3.85
2026-01-28,A061,38,487.9,0.642,0.671,0.808,3.66
2026-03-04,A061,36,348.1,0.6,0.696,0.899,3.73
2026-03-08,A061,53,622.0,0.845,0.803,0.848,3.46
2026-04-09,A061,45,348.2,0.825,0.746,0.901,3.26
2026-04-25,A061,30,185.9,0.797,0.655,0.96,4.59
2026-03-27,A061,59,568.9,0.821,0.675,0.852,4.7
2026-02-24,A061,20,584.3,0.867,0.649,0.821,3.26
2026-06-21,A061,49,185.4,0.894,0.871,0.912,4.32
2026-06-08,A061,20,362.3,0.825,0.818,0.841,3.39
2026-02-13,A061,30,478.5,0.81,0.772,0.847,4.08
2026-07-15,A061,34,432.0,0.886,0.626,0.96,4.19
2026-03-05,A061,57,414.1,0.755,0.805,0.839,4.77
2026-03-14,A061,51,624.4,0.627,0.621,0.95,4.48
2026-05-21,A061,32,368.6,0.639,0.864,0.896,3.8
2026-06-19,A061,35,227.0,0.825,0.637,0.825,4.57
2026-02-07,A061,23,620.5,0.72,0.715,0.961,4.66
2026-04-21,A061,55,558.0,0.69,0.785,0.905,4.49
2026-03-11,A061,43,591.1,0.908,0.618,0.82,4.44
2026-02-03,A061,29,292.7,0.702,0.735,0.988,4.7
2026-05-10,A061,20,631.3,0.874,0.927,0.815,4.48
2026-05-31,A061,56,704.0,0.608,0.784,0.894,3.48
2026-07-22,A061,57,690.5,0.66,0.645,0.962,4.58
2026-07-10,A061,58,490.3,0.762,0.8,0.834,3.22
2026-07-05,A061,33,363.2,0.621,0.702,0.858,3.31
2026-02-18,A061,55,284.2,0.688,0.945,0.89,4.55
2026-05-16,A061,17,665.1,0.556,0.672,0.884,3.99
2026-03-24,A061,27,343.6,0.788,0.732,0.809,4.36
2026-07-21,A061,55,620.1,0.661,0.813,0.824,3.22
2026-05-09,A061,55,287.1,0.788,0.684,0.823,4.12
2026-06-13,A061,43,716.3,0.672,0.773,0.856,3.38
2026-03-31,A061,24,279.9,0.706,0.636,0.872,4.44
2026-03-22,A062,52,430.5,0.835,0.636,0.962,4.52
2026-04-03,A062,53,357.3,0.612,0.795,0.967,4.41
2026-05-26,A062,31,212.0,0.728,0.915,0.898,3.89
2026-07-07,A062,31,349.4,0.769,0.914,0.929,4.0
2026-04-05,A062,52,381.6,0.699,0.781,0.867,4.35
2026-05-27,A062,27,362.6,0.668,0.765,0.976,3.8
2026-01-26,A062,21,555.9,0.655,0.884,0.944,3.55
2026-04-22,A062,28,359.4,0.648,0.699,0.933,3.9
2026-03-25,A062,54,570.1,0.78,0.83,0.853,4.4
2026-03-13,A062,46,225.5,0.847,0.742,0.964,3.5
2026-03-10,A062,16,202.6,0.773,0.641,0.904,3.79
2026-02-09,A062,58,492.0,0.592,0.852,0.952,4.79
2026-03-09,A062,39,250.9,0.84,0.626,0.92,3.68
2026-02-25,A062,27,307.9,0.659,0.816,0.894,4.55
2026-04-12,A062,45,369.3,0.899,0.941,0.926,3.41
2026-03-07,A062,24,501.6,0.624,0.935,0.919,3.2
2026-02-11,A062,15,629.0,0.888,0.615,0.969,3.32
2026-06-15,A062,19,320.2,0.59,0.663,0.978,4.34
2026-05-01,A062,18,531.2,0.615,0.649,0.872,3.33
2026-01-28,A062,22,482.2,0.908,0.945,0.922,4.25
2026-03-04,A062,49,565.0,0.723,0.852,0.857,3.7
2026-03-08,A062,37,679.8,0.737,0.772,0.813,3.72
2026-04-09,A062,56,241.7,0.783,0.707,0.86,3.96
2026-04-25,A062,45,540.3,0.65,0.731,0.981,3.98
2026-03-27,A062,38,678.0,0.661,0.76,0.871,4.23
2026-02-24,A062,49,365.5,0.7,0.879,0.959,4.25
2026-06-08,A062,48,679.3,0.686,0.924,0.93,3.33
2026-02-13,A062,27,238.1,0.829,0.667,0.955,3.37
2026-07-15,A062,51,414.9,0.701,0.647,0.972,4.26
2026-06-11,A062,33,374.8,0.9,0.885,0.83,3.26
2026-03-14,A062,26,532.6,0.876,0.768,0.92,4.57
2026-05-21,A062,33,266.8,0.612,0.617,0.851,3.35
2026-04-30,A062,19,453.1,0.763,0.841,0.884,3.52
2026-06-19,A062,20,396.3,0.61,0.796,0.984,3.26
2026-05-07,A062,29,414.3,0.81,0.665,0.978,4.07
2026-02-07,A062,53,646.5,0.79,0.83,0.893,3.81
2026-04-21,A062,39,362.8,0.715,0.687,0.921,4.21
2026-03-11,A062,47,673.7,0.56,0.654,0.97,4.5
2026-02-03,A062,51,408.3,0.674,0.694,0.872,3.95
2026-05-10,A062,24,717.7,0.814,0.656,0.886,3.88
2026-07-22,A062,18,439.7,0.835,0.725,0.985,4.31
2026-02-26,A062,52,335.6,0.586,0.779,0.95,3.81
2026-07-10,A062,38,425.0,0.788,0.843,0.809,4.48
2026-02-18,A062,22,617.0,0.807,0.887,0.952,3.32
2026-05-24,A062,51,676.3,0.694,0.779,0.947,4.1
2026-05-16,A062,43,477.5,0.758,0.881,0.96,4.66
2026-03-24,A062,57,561.6,0.621,0.929,0.824,3.63
2026-07-21,A062,52,719.1,0.797,0.845,0.866,4.0
2026-05-09,A062,45,589.6,0.756,0.723,0.815,3.38
2026-06-13,A062,60,345.9,0.916,0.725,0.961,4.17
2026-03-22,A063,22,367.0,0.745,0.729,0.834,3.93
2026-04-03,A063,58,223.3,0.645,0.88,0.984,4.63
2026-06-29,A063,30,609.2,0.852,0.819,0.981,3.48
2026-05-26,A063,40,580.5,0.669,0.947,0.984,4.62
2026-04-05,A063,38,674.9,0.557,0.621,0.981,4.48
2026-01-26,A063,26,602.4,0.729,0.845,0.844,3.9
2026-04-22,A063,43,315.4,0.837,0.775,0.847,4.7
2026-03-25,A063,50,690.2,0.839,0.899,0.805,4.07
2026-03-13,A063,18,495.0,0.696,0.868,0.919,4.12
2026-03-10,A063,31,568.1,0.668,0.674,0.922,4.68
2026-01-30,A063,30,511.8,0.664,0.669,0.953,3.58
2026-03-09,A063,31,607.6,0.606,0.701,0.926,4.46
2026-02-25,A063,45,377.1,0.749,0.832,0.802,3.31
2026-02-10,A063,44,380.9,0.646,0.666,0.855,4.01
2026-03-07,A063,16,242.9,0.901,0.641,0.969,4.77
2026-02-11,A063,15,272.8,0.631,0.683,0.957,3.68
2026-06-15,A063,43,253.1,0.799,0.788,0.975,3.87
2026-05-01,A063,58,433.5,0.828,0.943,0.851,4.37
2026-01-28,A063,39,679.1,0.778,0.86,0.806,4.73
2026-03-04,A063,57,579.7,0.821,0.883,0.841,4.17
2026-03-08,A063,29,698.6,0.795,0.672,0.817,4.66
2026-04-25,A063,30,668.1,0.775,0.773,0.952,4.56
2026-03-27,A063,43,496.7,0.764,0.841,0.855,3.53
2026-06-08,A063,27,256.0,0.703,0.709,0.868,3.93
2026-02-13,A063,22,549.6,0.735,0.828,0.87,4.09
2026-07-15,A063,38,421.1,0.565,0.645,0.836,3.42
2026-03-05,A063,49,569.4,0.668,0.615,0.875,4.12
2026-03-14,A063,17,550.9,0.864,0.844,0.841,4.23
2026-04-30,A063,36,542.8,0.614,0.921,0.884,3.99
2026-06-19,A063,18,342.4,0.691,0.913,0.827,3.58
2026-05-07,A063,32,611.2,0.794,0.734,0.846,4.24
2026-02-07,A063,33,716.6,0.804,0.778,0.816,4.44
2026-03-11,A063,50,254.8,0.588,0.909,0.954,4.56
2026-02-03,A063,37,309.7,0.79,0.734,0.965,4.58
2026-05-31,A063,31,188.3,0.736,0.66,0.967,3.27
2026-02-26,A063,47,686.2,0.575,0.889,0.893,3.96
2026-07-10,A063,39,577.5,0.844,0.887,0.887,4.18
2026-07-05,A063,25,385.3,0.878,0.673,0.954,4.02
2026-05-16,A063,24,283.5,0.817,0.629,0.949,3.49
2026-03-24,A063,33,283.1,0.808,0.666,0.851,3.33
2026-07-21,A063,50,265.5,0.578,0.694,0.879,3.37
2026-05-09,A063,15,667.8,0.884,0.848,0.872,4.71
2026-06-13,A063,18,399.8,0.72,0.738,0.852,4.5
2026-03-31,A063,46,530.9,0.684,0.726,0.955,4.29
2026-03-22,A064,52,667.7,0.782,0.638,0.871,3.84
2026-07-11,A064,19,415.1,0.641,0.623,0.893,4.15
2026-06-29,A064,41,681.3,0.873,0.839,0.904,3.34
2026-07-07,A064,24,579.9,0.602,0.846,0.902,3.36
2026-04-05,A064,60,434.5,0.561,0.737,0.93,3.91
2026-05-27,A064,50,274.7,0.692,0.934,0.948,3.7
2026-01-26,A064,44,477.6,0.803,0.711,0.951,4.45
2026-04-22,A064,32,552.6,0.839,0.699,0.909,3.41
2026-07-09,A064,44,658.6,0.749,0.733,0.968,4.67
2026-03-13,A064,59,673.5,0.622,0.87,0.99,4.3
2026-01-30,A064,37,519.7,0.72,0.795,0.942,3.81
2026-02-09,A064,43,475.3,0.698,0.636,0.835,3.87
2026-03-09,A064,60,417.4,0.765,0.934,0.983,4.66
2026-02-25,A064,49,604.5,0.749,0.81,0.833,3.95
2026-02-10,A064,15,317.7,0.721,0.735,0.929,4.14
2026-04-12,A064,19,249.4,0.57,0.921,0.975,4.57
2026-06-15,A064,36,299.2,0.783,0.625,0.948,3.32
2026-05-01,A064,35,239.0,0.697,0.68,0.824,3.29
2026-01-28,A064,22,383.1,0.841,0.647,0.923,4.22
2026-03-04,A064,42,195.3,0.662,0.662,0.94,4.52
2026-03-08,A064,26,466.3,0.653,0.656,0.872,3.26
2026-04-09,A064,45,704.2,0.611,0.792,0.863,3.46
2026-06-21,A064,56,361.3,0.845,0.748,0.949,4.29
2026-06-08,A064,16,433.6,0.662,0.942,0.932,3.39
2026-02-13,A064,31,499.2,0.576,0.878,0.938,3.51
2026-07-15,A064,32,391.5,0.853,0.741,0.805,4.66
2026-03-05,A064,39,333.5,0.572,0.854,0.816,4.13
2026-06-11,A064,52,531.7,0.718,0.654,0.869,3.26
2026-03-14,A064,58,496.8,0.887,0.786,0.91,3.85
2026-05-21,A064,25,213.2,0.815,0.672,0.978,4.26
2026-04-30,A064,15,221.2,0.572,0.699,0.807,4.64
2026-06-19,A064,19,272.5,0.861,0.931,0.921,3.45
2026-05-07,A064,39,242.8,0.831,0.917,0.9,4.61
2026-02-07,A064,17,432.4,0.858,0.7,0.842,4.32
2026-04-21,A064,54,230.9,0.816,0.812,0.877,3.67
2026-03-11,A064,31,209.2,0.8,0.784,0.822,3.89
2026-02-03,A064,50,207.0,0.571,0.62,0.841,4.15
2026-05-10,A064,48,673.2,0.572,0.665,0.827,4.09
2026-05-31,A064,29,300.0,0.566,0.727,0.929,3.8
2026-07-22,A064,18,402.9,0.786,0.658,0.865,3.4
2026-02-26,A064,26,686.7,0.868,0.644,0.93,4.2
2026-07-10,A064,22,325.4,0.746,0.896,0.884,3.29
2026-07-05,A064,23,545.5,0.635,0.663,0.843,4.22
2026-05-24,A064,22,237.4,0.915,0.776,0.953,3.54
2026-05-16,A064,40,592.2,0.64,0.814,0.929,4.31
2026-03-24,A064,44,446.6,0.571,0.813,0.89,3.8
2026-07-21,A064,39,616.8,0.571,0.7,0.857,4.73
2026-05-09,A064,50,377.9,0.64,0.679,0.868,3.78
2026-06-13,A064,51,284.9,0.651,0.732,0.916,4.11
2026-03-31,A064,27,317.8,0.741,0.872,0.842,4.39
2026-03-22,A065,51,653.5,0.636,0.876,0.801,4.44
2026-04-03,A065,31,660.1,0.908,0.89,0.955,3.95
2026-07-11,A065,32,192.4,0.596,0.622,0.874,3.78
2026-06-29,A065,36,324.6,0.908,0.652,0.816,4.44
2026-05-26,A065,44,496.8,0.918,0.829,0.856,3.4
2026-04-05,A065,25,265.3,0.778,0.669,0.866,4.76
2026-05-27,A065,60,415.8,0.557,0.824,0.844,3.59
2026-01-26,A065,26,465.7,0.703,0.88,0.92,3.33
2026-03-25,A065,21,420.0,0.834,0.652,0.897,3.94
2026-07-09,A065,15,213.0,0.689,0.797,0.982,3.79
2026-03-13,A065,58,546.7,0.79,0.635,0.929,3.28
2026-01-30,A065,34,703.1,0.825,0.636,0.842,3.32
2026-02-09,A065,42,483.1,0.607,0.825,0.954,4.77
2026-02-25,A065,25,502.8,0.565,0.712,0.909,3.76
2026-02-10,A065,23,427.5,0.864,0.623,0.871,3.53
2026-04-12,A065,27,404.7,0.72,0.793,0.821,3.53
2026-03-07,A065,49,457.1,0.776,0.716,0.944,3.3
2026-02-11,A065,27,571.5,0.652,0.65,0.812,4.2
2026-06-15,A065,23,334.1,0.706,0.926,0.966,3.93
2026-05-01,A065,38,498.9,0.752,0.612,0.864,4.16
2026-01-28,A065,32,391.0,0.776,0.875,0.956,4.78
2026-03-04,A065,52,505.0,0.758,0.937,0.908,3.2
2026-03-08,A065,16,228.3,0.858,0.816,0.817,4.66
2026-04-09,A065,23,201.8,0.87,0.79,0.847,4.16
2026-04-25,A065,30,714.2,0.9,0.869,0.843,3.29
2026-03-27,A065,35,491.3,0.811,0.836,0.831,4.66
2026-06-21,A065,39,448.5,0.765,0.642,0.908,3.33
2026-02-13,A065,27,657.4,0.819,0.873,0.975,3.88
2026-03-05,A065,25,389.7,0.585,0.898,0.966,3.25
2026-06-11,A065,51,406.1,0.908,0.689,0.923,4.01
2026-04-30,A065,51,283.6,0.869,0.727,0.967,4.41
2026-06-19,A065,18,598.7,0.784,0.877,0.879,3.51
2026-05-07,A065,43,523.2,0.635,0.7,0.891,3.5
2026-02-07,A065,47,315.3,0.873,0.66,0.922,4.71
2026-04-21,A065,36,525.5,0.58,0.85,0.922,4.54
2026-05-10,A065,27,286.3,0.767,0.902,0.93,4.5
2026-05-31,A065,36,456.9,0.694,0.818,0.866,3.61
2026-07-22,A065,52,572.6,0.897,0.877,0.955,3.23
2026-02-26,A065,44,194.4,0.821,0.807,0.988,4.48
2026-07-05,A065,31,278.3,0.636,0.941,0.942,3.85
2026-02-18,A065,16,205.2,0.782,0.795,0.946,4.51
2026-05-24,A065,20,606.5,0.821,0.833,0.861,3.49
2026-05-16,A065,44,406.9,0.768,0.606,0.856,3.37
2026-03-24,A065,15,344.9,0.914,0.808,0.915,3.88
2026-07-21,A065,60,413.1,0.817,0.696,0.941,3.64
2026-05-09,A065,38,675.8,0.611,0.684,0.875,3.66
2026-06-13,A065,59,213.2,0.84,0.689,0.947,3.88
2026-03-31,A065,34,180.1,0.669,0.659,0.914,3.44
2026-03-22,A066,37,583.5,0.808,0.877,0.894,3.22
2026-04-03,A066,57,402.2,0.774,0.64,0.817,4.08
2026-07-11,A066,55,197.1,0.845,0.901,0.971,4.12
2026-06-29,A066,48,182.0,0.619,0.651,0.915,4.57
2026-05-26,A066,57,319.1,0.911,0.731,0.864,4.77
2026-04-05,A066,38,235.5,0.918,0.95,0.802,3.97
2026-05-27,A066,49,663.6,0.587,0.65,0.95,4.68
2026-04-22,A066,23,393.6,0.626,0.882,0.913,3.49
2026-07-09,A066,28,653.1,0.817,0.816,0.941,3.81
2026-03-13,A066,47,373.7,0.753,0.737,0.841,3.35
2026-03-10,A066,59,248.4,0.625,0.926,0.872,4.77
2026-03-09,A066,45,266.8,0.657,0.703,0.802,4.36
2026-02-25,A066,46,698.3,0.809,0.628,0.961,3.28
2026-02-10,A066,21,225.5,0.868,0.83,0.864,4.78
2026-04-12,A066,49,719.5,0.718,0.828,0.989,4.7
2026-03-07,A066,30,382.2,0.827,0.861,0.841,3.87
2026-02-11,A066,20,355.6,0.671,0.645,0.928,3.56
2026-01-28,A066,47,559.4,0.654,0.612,0.841,4.34
2026-03-04,A066,35,216.5,0.894,0.875,0.838,3.65
2026-04-09,A066,30,590.6,0.667,0.657,0.871,3.99
2026-04-25,A066,22,554.5,0.819,0.834,0.91,3.98
2026-02-24,A066,18,313.2,0.584,0.647,0.854,4.33
2026-06-21,A066,47,257.4,0.653,0.741,0.926,4.56
2026-06-08,A066,49,391.9,0.571,0.754,0.951,3.38
2026-02-13,A066,53,193.8,0.843,0.894,0.881,4.33
2026-03-05,A066,34,716.0,0.727,0.764,0.836,4.57
2026-06-11,A066,27,442.3,0.699,0.753,0.963,4.72
2026-03-14,A066,26,230.0,0.611,0.943,0.824,3.92
2026-05-21,A066,52,370.9,0.75,0.772,0.802,4.02
2026-04-30,A066,17,516.3,0.553,0.699,0.839,4.22
2026-06-19,A066,60,659.9,0.793,0.885,0.816,3.99
2026-05-07,A066,28,495.6,0.685,0.906,0.844,4.76
2026-02-07,A066,56,438.9,0.602,0.748,0.923,4.27
2026-04-21,A066,19,405.1,0.913,0.919,0.964,4.48
2026-02-03,A066,59,679.5,0.704,0.676,0.906,3.86
2026-05-10,A066,28,342.9,0.918,0.911,0.966,4.17
2026-05-31,A066,29,319.9,0.807,0.734,0.982,4.23
2026-07-22,A066,24,603.5,0.724,0.833,0.828,3.86
2026-02-26,A066,59,663.3,0.82,0.717,0.927,3.28
2026-07-05,A066,45,632.2,0.842,0.786,0.975,4.79
2026-02-18,A066,37,631.1,0.695,0.772,0.99,3.76
2026-05-24,A066,15,461.6,0.693,0.792,0.804,4.35
2026-05-16,A066,55,269.0,0.897,0.863,0.831,3.58
2026-03-24,A066,53,206.9,0.653,0.725,0.897,4.08
2026-07-21,A066,55,581.1,0.595,0.786,0.859,4.7
2026-05-09,A066,54,185.1,0.553,0.786,0.885,4.64
2026-03-31,A066,36,628.1,0.587,0.7,0.965,4.61
2026-03-22,A067,50,186.0,0.659,0.902,0.85,3.99
2026-07-11,A067,52,705.8,0.815,0.798,0.968,3.82
2026-06-29,A067,52,563.3,0.755,0.863,0.967,3.76
2026-05-26,A067,21,553.7,0.875,0.777,0.89,4.52
2026-07-07,A067,38,247.3,0.558,0.913,0.845,4.32
2026-04-05,A067,60,254.8,0.871,0.749,0.958,4.03
2026-07-09,A067,19,368.8,0.551,0.623,0.975,4.08
2026-03-13,A067,43,675.0,0.893,0.651,0.804,4.32
2026-03-10,A067,48,452.3,0.685,0.825,0.942,4.78
2026-01-30,A067,24,214.2,0.741,0.887,0.907,3.53
2026-02-09,A067,33,271.3,0.919,0.733,0.974,3.95
2026-03-09,A067,44,279.2,0.777,0.87,0.804,3.24
2026-02-25,A067,44,493.4,0.76,0.67,0.951,4.16
2026-02-10,A067,28,510.6,0.864,0.889,0.863,4.46
2026-04-12,A067,17,579.4,0.735,0.618,0.809,3.38
2026-02-11,A067,31,633.2,0.8,0.924,0.925,4.48
2026-05-01,A067,54,434.9,0.776,0.733,0.894,4.31
2026-01-28,A067,56,215.6,0.65,0.656,0.988,4.57
2026-03-04,A067,20,634.0,0.868,0.882,0.932,4.4
2026-03-08,A067,53,663.8,0.763,0.881,0.808,4.35
2026-04-09,A067,48,647.5,0.894,0.712,0.93,4.7
2026-04-25,A067,55,347.0,0.831,0.638,0.976,4.46
2026-03-27,A067,48,310.2,0.673,0.75,0.94,3.38
2026-06-21,A067,30,281.3,0.728,0.819,0.835,4.69
2026-06-08,A067,47,607.3,0.704,0.896,0.92,3.4
2026-02-13,A067,48,264.9,0.664,0.674,0.947,4.16
2026-07-15,A067,51,284.0,0.854,0.888,0.963,3.38
2026-03-05,A067,43,567.3,0.625,0.928,0.974,3.75
2026-06-11,A067,19,696.2,0.762,0.723,0.915,4.49
2026-03-14,A067,48,432.0,0.716,0.876,0.828,4.05
2026-05-21,A067,26,559.2,0.706,0.808,0.92,4.61
2026-04-30,A067,30,687.9,0.708,0.721,0.873,3.6
2026-06-19,A067,47,691.7,0.6,0.83,0.947,4.26
2026-05-07,A067,37,394.0,0.671,0.734,0.837,3.63
2026-04-21,A067,45,594.3,0.614,0.873,0.888,3.81
2026-03-11,A067,18,532.6,0.862,0.891,0.939,4.14
2026-02-03,A067,46,526.2,0.801,0.768,0.925,4.7
2026-05-10,A067,21,714.4,0.66,0.642,0.91,4.23
2026-07-10,A067,26,234.2,0.747,0.936,0.977,3.51
2026-07-05,A067,16,409.0,0.754,0.79,0.814,3.74
2026-02-18,A067,51,261.9,0.792,0.772,0.861,4.23
2026-05-24,A067,32,436.3,0.861,0.852,0.989,3.41
2026-05-16,A067,19,514.7,0.86,0.864,0.925,4.41
2026-07-21,A067,21,224.0,0.868,0.718,0.892,4.0
2026-03-31,A067,39,439.6,0.645,0.723,0.848,4.73
2026-03-22,A068,40,414.6,0.634,0.913,0.972,3.78
2026-04-03,A068,55,673.6,0.558,0.83,0.888,3.48
2026-07-11,A068,23,708.3,0.778,0.631,0.914,4.53
2026-06-29,A068,28,363.9,0.711,0.821,0.818,3.98
2026-07-07,A068,52,532.0,0.675,0.9,0.827,4.16
2026-04-05,A068,41,593.2,0.562,0.905,0.865,3.67
2026-01-26,A068,21,207.9,0.692,0.807,0.951,4.02
2026-04-22,A068,21,220.0,0.639,0.689,0.936,3.79
2026-07-09,A068,20,383.9,0.913,0.882,0.957,3.59
2026-03-13,A068,38,441.8,0.803,0.8,0.866,3.85
2026-03-10,A068,46,345.1,0.646,0.653,0.911,3.46
2026-01-30,A068,43,615.9,0.92,0.727,0.872,4.3
2026-02-09,A068,25,350.8,0.588,0.859,0.932,4.6
2026-03-09,A068,48,442.6,0.758,0.678,0.887,3.31
2026-02-25,A068,38,531.1,0.561,0.714,0.911,3.71
2026-02-10,A068,28,283.9,0.823,0.747,0.823,4.77
2026-04-12,A068,59,672.5,0.71,0.779,0.875,4.63
2026-02-11,A068,38,306.1,0.913,0.85,0.977,4.77
2026-06-15,A068,50,343.0,0.735,0.708,0.848,3.37
2026-05-01,A068,36,297.2,0.852,0.836,0.873,3.24
2026-01-28,A068,21,650.0,0.89,0.713,0.987,3.89
2026-03-04,A068,51,368.7,0.784,0.625,0.804,3.52
2026-03-08,A068,38,539.8,0.697,0.919,0.861,3.97
2026-04-09,A068,26,475.0,0.689,0.607,0.933,3.25
2026-04-25,A068,49,619.5,0.659,0.885,0.804,4.38
2026-03-27,A068,16,697.4,0.79,0.936,0.801,3.32
2026-02-24,A068,16,270.9,0.581,0.904,0.836,4.06
2026-06-21,A068,21,654.0,0.896,0.783,0.907,3.33
2026-02-13,A068,21,412.0,0.683,0.835,0.983,3.42
2026-03-05,A068,27,409.2,0.894,0.631,0.968,4.48
2026-06-11,A068,41,689.1,0.76,0.764,0.941,3.86
2026-05-21,A068,47,476.6,0.657,0.617,0.957,3.98
